診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
リウマチ膠原病内科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-03,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,3
リウマチ膠原病内科,2026-03,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,78
リウマチ膠原病内科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,124
リウマチ膠原病内科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,32
リウマチ膠原病内科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,15
リウマチ膠原病内科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,9
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状あり,再診,枠あり予約,,1
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,40
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,46
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,27
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-03,通常診療,10-14分,,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,10
リウマチ膠原病内科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,7
リウマチ膠原病内科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,11
リウマチ膠原病内科,2026-03,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,15
リウマチ膠原病内科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,23
リウマチ膠原病内科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,27
リウマチ膠原病内科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,17
リウマチ膠原病内科,2026-03,通常診療,15-29分,,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-03,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-03,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2026-03,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,5
リウマチ膠原病内科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,5
リウマチ膠原病内科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,45
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,29
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,32
リウマチ膠原病内科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-03,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,3
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,80
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,140
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,83
リウマチ膠原病内科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,8
リウマチ膠原病内科,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,16
リウマチ膠原病内科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,12
リウマチ膠原病内科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,3
リウマチ膠原病内科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,2
リウマチ膠原病内科,2026-03,通常診療,不明,,紹介状無し,初診,枠あり予約,検査未,1
一般消化器外科,2026-03,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,20
一般消化器外科,2026-03,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
一般消化器外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,44
一般消化器外科,2026-03,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2026-03,薬のみ,10-14分,有,紹介状無し,再診,,なし,1
一般消化器外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2026-03,薬のみ,10-14分,,紹介状あり,初診,,,1
一般消化器外科,2026-03,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2026-03,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2026-03,薬のみ,15-29分,無,紹介状無し,再診,,なし,2
一般消化器外科,2026-03,薬のみ,30分以上,有,紹介状あり,初診,,なし,1
一般消化器外科,2026-03,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2026-03,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-03,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2026-03,薬のみ,30分以上,,紹介状あり,初診,,,1
一般消化器外科,2026-03,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,6
一般消化器外科,2026-03,薬のみ,5-9分,有,紹介状無し,再診,,なし,1
一般消化器外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
一般消化器外科,2026-03,薬のみ,5-9分,,紹介状無し,再診,,,1
一般消化器外科,2026-03,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2026-03,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,10
一般消化器外科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,37
一般消化器外科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,11
一般消化器外科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2026-03,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,128
一般消化器外科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,50
一般消化器外科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,33
一般消化器外科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,9
一般消化器外科,2026-03,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2026-03,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,16
一般消化器外科,2026-03,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,86
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,40
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,10-14分,,紹介状無し,初診,枠あり予約,検査済,1
一般消化器外科,2026-03,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,43
一般消化器外科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,11
一般消化器外科,2026-03,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-03,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,13
一般消化器外科,2026-03,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,55
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,20
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2026-03,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,11
一般消化器外科,2026-03,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2026-03,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-03,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2026-03,通常診療,30分以上,,紹介状あり,初診,枠あり予約,至急済,1
一般消化器外科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,9
一般消化器外科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2026-03,通常診療,30分以上,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,30分以上,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,52
一般消化器外科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,14
一般消化器外科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2026-03,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2026-03,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2026-03,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,158
一般消化器外科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,60
一般消化器外科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,10
一般消化器外科,2026-03,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2026-03,通常診療,5-9分,,紹介状無し,初診,枠あり予約,なし,2
一般消化器外科,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,21
一般消化器外科,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-03,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,67
一般消化器外科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,5
一般消化器外科,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,,3
中央処置室,2026-03,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,11
中央処置室,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,9
中央処置室,2026-03,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,4
中央処置室,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,136
中央処置室,2026-03,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
中央処置室,2026-03,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,35
乳腺外科,2026-03,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,11
乳腺外科,2026-03,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2026-03,薬のみ,0-4分,有,紹介状無し,再診,,なし,1
乳腺外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,57
乳腺外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,19
乳腺外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,8
乳腺外科,2026-03,薬のみ,0-4分,無,紹介状無し,再診,,,1
乳腺外科,2026-03,薬のみ,0-4分,,紹介状あり,再診,,,1
乳腺外科,2026-03,薬のみ,0-4分,,紹介状あり,初診,,,2
乳腺外科,2026-03,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-03,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査中,2
乳腺外科,2026-03,薬のみ,10-14分,有,紹介状無し,再診,,なし,1
乳腺外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2026-03,薬のみ,10-14分,無,紹介状無し,再診,,,1
乳腺外科,2026-03,薬のみ,10-14分,,紹介状あり,初診,,,1
乳腺外科,2026-03,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-03,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,9
乳腺外科,2026-03,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-03,薬のみ,15-29分,無,紹介状無し,再診,,なし,1
乳腺外科,2026-03,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-03,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2026-03,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2026-03,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-03,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,21
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,16
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,4
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
乳腺外科,2026-03,薬のみ,5-9分,無,紹介状無し,再診,,,1
乳腺外科,2026-03,薬のみ,5-9分,,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-03,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-03,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,12
乳腺外科,2026-03,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査未,1
乳腺外科,2026-03,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,31
