診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
アレルギー科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,2
アレルギー科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,16
アレルギー科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,3
アレルギー科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,4
アレルギー科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,5
アレルギー科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,3
アレルギー科,2025-07,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
アレルギー科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,14
アレルギー科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2025-07,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,12
アレルギー科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,1
アレルギー科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,5
アレルギー科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,3
アレルギー科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,30
アレルギー科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
アレルギー科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,18
アレルギー科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,4
アレルギー科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,3
アレルギー科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
アレルギー科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,14
アレルギー科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,1
ソーシャルワーカー,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,7
ソーシャルワーカー,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,14
ソーシャルワーカー,2025-07,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
ソーシャルワーカー,2025-07,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
ソーシャルワーカー,2025-07,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,7
ソーシャルワーカー,2025-07,薬のみ,不明,,紹介状無し,再診,枠なし予約,なし,1
ソーシャルワーカー,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,26
ソーシャルワーカー,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,63
ソーシャルワーカー,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,6
ソーシャルワーカー,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,20
メンタルケア科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,14
メンタルケア科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,38
メンタルケア科,2025-07,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2025-07,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-07,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,9
メンタルケア科,2025-07,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,5
メンタルケア科,2025-07,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,10
メンタルケア科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2025-07,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2025-07,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,5
メンタルケア科,2025-07,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,1
メンタルケア科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,63
メンタルケア科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
メンタルケア科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,8
メンタルケア科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,47
メンタルケア科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,3
メンタルケア科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,5
メンタルケア科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,36
メンタルケア科,2025-07,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,7
メンタルケア科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,1
メンタルケア科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,3
メンタルケア科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,63
メンタルケア科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,2
メンタルケア科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,2
メンタルケア科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,18
リウマチ膠原病内科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,21
リウマチ膠原病内科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,29
リウマチ膠原病内科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2025-07,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-07,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2025-07,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,5
リウマチ膠原病内科,2025-07,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,2
リウマチ膠原病内科,2025-07,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-07,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,4
リウマチ膠原病内科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,10
リウマチ膠原病内科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,,,1
リウマチ膠原病内科,2025-07,薬のみ,5-9分,,紹介状無し,再診,,なし,1
リウマチ膠原病内科,2025-07,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2025-07,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,17
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,16
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,12
リウマチ膠原病内科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-07,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-07,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,4
リウマチ膠原病内科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,69
リウマチ膠原病内科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,69
リウマチ膠原病内科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,35
リウマチ膠原病内科,2025-07,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,13
リウマチ膠原病内科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,14
リウマチ膠原病内科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,9
リウマチ膠原病内科,2025-07,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2025-07,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
リウマチ膠原病内科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,32
リウマチ膠原病内科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,49
リウマチ膠原病内科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,38
リウマチ膠原病内科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,7
リウマチ膠原病内科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,5
リウマチ膠原病内科,2025-07,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,15
リウマチ膠原病内科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,30
リウマチ膠原病内科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,32
リウマチ膠原病内科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,19
リウマチ膠原病内科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2025-07,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-07,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,5
リウマチ膠原病内科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,4
リウマチ膠原病内科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,2
リウマチ膠原病内科,2025-07,通常診療,5-9分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,39
リウマチ膠原病内科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,23
リウマチ膠原病内科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,22
リウマチ膠原病内科,2025-07,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,84
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,141
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,81
リウマチ膠原病内科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,4
リウマチ膠原病内科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,3
リウマチ膠原病内科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,19
リウマチ膠原病内科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,15
リウマチ膠原病内科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,31
一般消化器外科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
一般消化器外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,48
一般消化器外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,,なし,2
一般消化器外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,,,1
一般消化器外科,2025-07,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-07,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-07,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
一般消化器外科,2025-07,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-07,薬のみ,15-29分,,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-07,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2025-07,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-07,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,7
一般消化器外科,2025-07,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,40
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,17
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-07,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-07,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,140
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,80
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,9
一般消化器外科,2025-07,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,10-14分,有,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,41
一般消化器外科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,9
一般消化器外科,2025-07,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-07,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-07,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,8
一般消化器外科,2025-07,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,101
一般消化器外科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,31
一般消化器外科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-07,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,4
一般消化器外科,2025-07,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,44
一般消化器外科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,7
一般消化器外科,2025-07,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-07,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,17
一般消化器外科,2025-07,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,69
一般消化器外科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,21
一般消化器外科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-07,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-07,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-07,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,7
一般消化器外科,2025-07,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-07,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,16
一般消化器外科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,4
一般消化器外科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-07,通常診療,30分以上,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-07,通常診療,5-9分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,45
一般消化器外科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,14
一般消化器外科,2025-07,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,8
一般消化器外科,2025-07,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2025-07,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,7
一般消化器外科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,166
一般消化器外科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,72
一般消化器外科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-07,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-07,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,13
一般消化器外科,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,2
一般消化器外科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,65
一般消化器外科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,7
一般消化器外科,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,,2
中央処置室,2025-07,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
中央処置室,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,6
中央処置室,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,3
中央処置室,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,142
中央処置室,2025-07,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
中央処置室,2025-07,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,26
乳腺外科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-07,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,41
乳腺外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,5
乳腺外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-07,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,4
乳腺外科,2025-07,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-07,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-07,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-07,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-07,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-07,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-07,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-07,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,20
乳腺外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,6
乳腺外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-07,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,3
乳腺外科,2025-07,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,8
乳腺外科,2025-07,薬のみ,不明,,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,45
乳腺外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,14
乳腺外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,9
乳腺外科,2025-07,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,10
乳腺外科,2025-07,通常診療,0-4分,無,紹介状あり,再診,枠あり予約,,1
乳腺外科,2025-07,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,1
乳腺外科,2025-07,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,14
乳腺外科,2025-07,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,12
乳腺外科,2025-07,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,2
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,280
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,197
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,2
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,33
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,104
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,3
乳腺外科,2025-07,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,1
