診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
リウマチ膠原病内科,2025-04,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2025-04,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,8
リウマチ膠原病内科,2025-04,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2025-04,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2025-04,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-04,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-04,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,5
リウマチ膠原病内科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,10
リウマチ膠原病内科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2025-04,薬のみ,5-9分,,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-04,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-04,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2025-04,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,18
リウマチ膠原病内科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,22
リウマチ膠原病内科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,11
リウマチ膠原病内科,2025-04,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-04,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,62
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,87
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,40
リウマチ膠原病内科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-04,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,15
リウマチ膠原病内科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,7
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,26
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,40
リウマチ膠原病内科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,19
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,8
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,6
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,4
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状あり,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,13
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,29
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,19
リウマチ膠原病内科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,13
リウマチ膠原病内科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,9
リウマチ膠原病内科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,2
リウマチ膠原病内科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,29
リウマチ膠原病内科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,16
リウマチ膠原病内科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,19
リウマチ膠原病内科,2025-04,通常診療,5-9分,有,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2025-04,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,65
リウマチ膠原病内科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,115
リウマチ膠原病内科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,72
リウマチ膠原病内科,2025-04,通常診療,5-9分,,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,1
リウマチ膠原病内科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,15
リウマチ膠原病内科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,6
リウマチ膠原病内科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,31
一般消化器外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,2
一般消化器外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,1
一般消化器外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
一般消化器外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,55
一般消化器外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
一般消化器外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,,なし,4
一般消化器外科,2025-04,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-04,薬のみ,10-14分,有,紹介状無し,再診,,なし,1
一般消化器外科,2025-04,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-04,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-04,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-04,薬のみ,15-29分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-04,薬のみ,15-29分,,紹介状無し,再診,,,1
一般消化器外科,2025-04,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-04,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-04,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,2
一般消化器外科,2025-04,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,8
一般消化器外科,2025-04,薬のみ,不明,有,紹介状無し,再診,,なし,1
一般消化器外科,2025-04,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,7
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,45
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,14
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-04,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2025-04,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-04,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,123
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,63
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,35
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,10
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,10-14分,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,10-14分,,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2025-04,通常診療,10-14分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,10
一般消化器外科,2025-04,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,80
一般消化器外科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,44
一般消化器外科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-04,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,29
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,7
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-04,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2025-04,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,18
一般消化器外科,2025-04,通常診療,15-29分,,紹介状あり,初診,枠あり予約,検査済,1
一般消化器外科,2025-04,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,7
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,63
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,28
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-04,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,10
一般消化器外科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-04,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2025-04,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,17
一般消化器外科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,3
一般消化器外科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-04,通常診療,30分以上,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,57
一般消化器外科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,23
一般消化器外科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-04,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-04,通常診療,5-9分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,4
一般消化器外科,2025-04,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,132
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査中,1
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,76
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,11
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,19
一般消化器外科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-04,通常診療,不明,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,57
一般消化器外科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,5
一般消化器外科,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,1
中央処置室,2025-04,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,5
中央処置室,2025-04,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,11
中央処置室,2025-04,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,8
中央処置室,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,103
中央処置室,2025-04,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,2
中央処置室,2025-04,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,38
乳腺外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-04,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,3
乳腺外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,47
乳腺外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,6
乳腺外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,5
乳腺外科,2025-04,薬のみ,0-4分,無,紹介状無し,再診,,,1
乳腺外科,2025-04,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-04,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-04,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-04,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,検査未,1
乳腺外科,2025-04,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,10
乳腺外科,2025-04,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-04,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-04,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-04,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-04,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,15
乳腺外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,9
乳腺外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2025-04,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,6
乳腺外科,2025-04,薬のみ,5-9分,,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-04,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,16
乳腺外科,2025-04,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査未,1
乳腺外科,2025-04,通常診療,0-4分,有,紹介状あり,再診,枠あり予約,,1
