診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
アレルギー科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,7
アレルギー科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,1
ソーシャルワーカー,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,2
ソーシャルワーカー,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,7
ソーシャルワーカー,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
ソーシャルワーカー,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,14
ソーシャルワーカー,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,19
ソーシャルワーカー,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,60
ソーシャルワーカー,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,4
ソーシャルワーカー,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,21
メンタルケア科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,13
メンタルケア科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,33
メンタルケア科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,3
メンタルケア科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2026-01,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,8
メンタルケア科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,5
メンタルケア科,2026-01,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,5
メンタルケア科,2026-01,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,8
メンタルケア科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,13
メンタルケア科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,6
メンタルケア科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
メンタルケア科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,49
メンタルケア科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,40
メンタルケア科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,2
メンタルケア科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,8
メンタルケア科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,32
メンタルケア科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,1
メンタルケア科,2026-01,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,16
メンタルケア科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,64
メンタルケア科,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,5
メンタルケア科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,18
リウマチ膠原病内科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,15
リウマチ膠原病内科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,37
リウマチ膠原病内科,2026-01,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,5
リウマチ膠原病内科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,6
リウマチ膠原病内科,2026-01,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2026-01,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2026-01,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2026-01,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,3
リウマチ膠原病内科,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,4
リウマチ膠原病内科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,25
リウマチ膠原病内科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,20
リウマチ膠原病内科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,15
リウマチ膠原病内科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,2
リウマチ膠原病内科,2026-01,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,5
リウマチ膠原病内科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,74
リウマチ膠原病内科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,104
リウマチ膠原病内科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,41
リウマチ膠原病内科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,11
リウマチ膠原病内科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,14
リウマチ膠原病内科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,7
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,35
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査未,2
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,46
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,23
リウマチ膠原病内科,2026-01,通常診療,10-14分,,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,9
リウマチ膠原病内科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,5
リウマチ膠原病内科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,4
リウマチ膠原病内科,2026-01,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,7
リウマチ膠原病内科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,26
リウマチ膠原病内科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,20
リウマチ膠原病内科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,13
リウマチ膠原病内科,2026-01,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
リウマチ膠原病内科,2026-01,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,3
リウマチ膠原病内科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,4
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,31
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,31
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,37
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-01,通常診療,5-9分,有,紹介状無し,初診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-01,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,75
リウマチ膠原病内科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,128
リウマチ膠原病内科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,80
リウマチ膠原病内科,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,1
リウマチ膠原病内科,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,4
リウマチ膠原病内科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,15
リウマチ膠原病内科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,12
一般消化器外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,24
一般消化器外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,39
一般消化器外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,,なし,10
一般消化器外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,,,1
一般消化器外科,2026-01,薬のみ,0-4分,,紹介状あり,初診,,,1
一般消化器外科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-01,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-01,薬のみ,15-29分,,紹介状無し,再診,,,1
一般消化器外科,2026-01,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-01,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-01,薬のみ,30分以上,無,紹介状無し,再診,,なし,1
一般消化器外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,,なし,1
一般消化器外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
一般消化器外科,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,7
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,34
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,17
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,1
一般消化器外科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,4
一般消化器外科,2026-01,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,5
一般消化器外科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,125
一般消化器外科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,52
一般消化器外科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2026-01,通常診療,10-14分,有,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,26
一般消化器外科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,7
一般消化器外科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2026-01,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,14
一般消化器外科,2026-01,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,59
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,26
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,8
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2026-01,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,34
一般消化器外科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,7
一般消化器外科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2026-01,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,15-29分,,紹介状あり,再診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,18
一般消化器外科,2026-01,通常診療,15-29分,,紹介状あり,初診,枠あり予約,検査済,2
一般消化器外科,2026-01,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,41
一般消化器外科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,19
一般消化器外科,2026-01,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,7
一般消化器外科,2026-01,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2026-01,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2026-01,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,10
一般消化器外科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2026-01,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-01,通常診療,30分以上,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,41
一般消化器外科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,19
一般消化器外科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2026-01,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,6
一般消化器外科,2026-01,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,7
一般消化器外科,2026-01,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,152
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,57
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,12
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,初診,枠あり予約,なし,2
一般消化器外科,2026-01,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,21
一般消化器外科,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2026-01,通常診療,不明,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2026-01,通常診療,不明,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,56
一般消化器外科,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,8
中央処置室,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
中央処置室,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,7
中央処置室,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,2
中央処置室,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,5
中央処置室,2026-01,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,4
中央処置室,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,123
中央処置室,2026-01,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
中央処置室,2026-01,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,25
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状あり,初診,,,1
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2026-01,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,50
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,5
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,4
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,3
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,,なし,2
乳腺外科,2026-01,薬のみ,0-4分,無,紹介状無し,再診,,,1
乳腺外科,2026-01,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,2
乳腺外科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,,なし,1
乳腺外科,2026-01,薬のみ,10-14分,無,紹介状無し,再診,,,1
乳腺外科,2026-01,薬のみ,10-14分,,紹介状無し,再診,,,1
乳腺外科,2026-01,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-01,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,12
乳腺外科,2026-01,薬のみ,15-29分,,紹介状無し,初診,,,1
乳腺外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,3
乳腺外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-01,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,14
乳腺外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,13
乳腺外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2026-01,薬のみ,5-9分,無,紹介状無し,再診,,,1
乳腺外科,2026-01,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,4
乳腺外科,2026-01,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査未,1
乳腺外科,2026-01,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,47
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,33
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,8
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,16
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,2
乳腺外科,2026-01,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,なし,1
乳腺外科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,1
乳腺外科,2026-01,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,13
乳腺外科,2026-01,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,18
