診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
アレルギー科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,4
アレルギー科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2025-08,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,1
アレルギー科,2025-08,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,1
アレルギー科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,9
アレルギー科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,4
アレルギー科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,2
アレルギー科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,3
アレルギー科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,2
アレルギー科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,13
アレルギー科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,7
アレルギー科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,2
アレルギー科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,29
アレルギー科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,9
アレルギー科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,8
アレルギー科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,4
アレルギー科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,1
ソーシャルワーカー,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,6
ソーシャルワーカー,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,7
ソーシャルワーカー,2025-08,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,3
ソーシャルワーカー,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,11
ソーシャルワーカー,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,19
ソーシャルワーカー,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,62
ソーシャルワーカー,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,5
ソーシャルワーカー,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,15
メンタルケア科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,15
メンタルケア科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,46
メンタルケア科,2025-08,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2025-08,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,11
メンタルケア科,2025-08,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,9
メンタルケア科,2025-08,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-08,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,5
メンタルケア科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,6
メンタルケア科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,58
メンタルケア科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,2
メンタルケア科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,49
メンタルケア科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,2
メンタルケア科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,2
メンタルケア科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,40
メンタルケア科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,1
メンタルケア科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,2
メンタルケア科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,8
メンタルケア科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,7
メンタルケア科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査未,1
メンタルケア科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,63
メンタルケア科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,1
メンタルケア科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,1
メンタルケア科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,11
リウマチ膠原病内科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,12
リウマチ膠原病内科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,,なし,1
リウマチ膠原病内科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,32
リウマチ膠原病内科,2025-08,薬のみ,0-4分,,紹介状無し,再診,,なし,1
リウマチ膠原病内科,2025-08,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,2
リウマチ膠原病内科,2025-08,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,11
リウマチ膠原病内科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,3
リウマチ膠原病内科,2025-08,薬のみ,15-29分,,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2025-08,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2025-08,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,9
リウマチ膠原病内科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,4
リウマチ膠原病内科,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-08,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,25
リウマチ膠原病内科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,12
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,50
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,77
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,43
リウマチ膠原病内科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,10
リウマチ膠原病内科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,13
リウマチ膠原病内科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,10
リウマチ膠原病内科,2025-08,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,7
リウマチ膠原病内科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,34
リウマチ膠原病内科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,50
リウマチ膠原病内科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,14
リウマチ膠原病内科,2025-08,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,14
リウマチ膠原病内科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,6
リウマチ膠原病内科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,4
リウマチ膠原病内科,2025-08,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,14
リウマチ膠原病内科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,30
リウマチ膠原病内科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,26
リウマチ膠原病内科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,22
リウマチ膠原病内科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,3
リウマチ膠原病内科,2025-08,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,5
リウマチ膠原病内科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,4
リウマチ膠原病内科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-08,通常診療,30分以上,,紹介状無し,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,26
リウマチ膠原病内科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,18
リウマチ膠原病内科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,15
リウマチ膠原病内科,2025-08,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,5
リウマチ膠原病内科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,56
リウマチ膠原病内科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,120
リウマチ膠原病内科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,73
リウマチ膠原病内科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,2
リウマチ膠原病内科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,11
リウマチ膠原病内科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,17
リウマチ膠原病内科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,18
一般消化器外科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,,なし,1
一般消化器外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,46
一般消化器外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
一般消化器外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,,なし,2
一般消化器外科,2025-08,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-08,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-08,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-08,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,6
一般消化器外科,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-08,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,31
一般消化器外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,16
一般消化器外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2025-08,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-08,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,6
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,91
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,63
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,7
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,6
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-08,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,21
一般消化器外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,8
一般消化器外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-08,通常診療,10-14分,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-08,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
一般消化器外科,2025-08,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,53
一般消化器外科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,22
一般消化器外科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,11
一般消化器外科,2025-08,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,38
一般消化器外科,2025-08,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,6
一般消化器外科,2025-08,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,9
一般消化器外科,2025-08,通常診療,15-29分,,紹介状あり,初診,枠あり予約,検査済,2
一般消化器外科,2025-08,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,4
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,60
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,18
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,初診,枠あり予約,なし,2
一般消化器外科,2025-08,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,4
一般消化器外科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-08,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-08,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,4
一般消化器外科,2025-08,通常診療,30分以上,,紹介状あり,初診,枠あり予約,検査済,1
一般消化器外科,2025-08,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,4
一般消化器外科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,11
一般消化器外科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,3
一般消化器外科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-08,通常診療,30分以上,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,60
一般消化器外科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,16
一般消化器外科,2025-08,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-08,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-08,通常診療,5-9分,,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2025-08,通常診療,5-9分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-08,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,134
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,62
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,7
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-08,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,16
一般消化器外科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,54
一般消化器外科,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,4
一般消化器外科,2025-08,通常診療,不明,,紹介状無し,初診,枠あり予約,,2
中央処置室,2025-08,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,5
中央処置室,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,13
中央処置室,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,10
中央処置室,2025-08,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,102
中央処置室,2025-08,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,26
乳腺外科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-08,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,4
乳腺外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,52
乳腺外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,7
乳腺外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,3
乳腺外科,2025-08,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,4
乳腺外科,2025-08,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-08,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2025-08,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,6
乳腺外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-08,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-08,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,24
乳腺外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,9
乳腺外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,4
乳腺外科,2025-08,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-08,薬のみ,5-9分,,紹介状無し,再診,,,2
乳腺外科,2025-08,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-08,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-08,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
乳腺外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,31
乳腺外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,32
乳腺外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,10
乳腺外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,10
乳腺外科,2025-08,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,4
乳腺外科,2025-08,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,2
乳腺外科,2025-08,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,至急済,2
乳腺外科,2025-08,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,9
乳腺外科,2025-08,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,16
乳腺外科,2025-08,通常診療,0-4分,,紹介状あり,初診,枠あり予約,至急済,1
乳腺外科,2025-08,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,3
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,236
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,183
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,38
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,103
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,3
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,1
乳腺外科,2025-08,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,2
乳腺外科,2025-08,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
乳腺外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,14
乳腺外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査中,6
乳腺外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,2
乳腺外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,2
乳腺外科,2025-08,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,3
乳腺外科,2025-08,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,なし,1
乳腺外科,2025-08,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,2
乳腺外科,2025-08,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,4
