診療科名,診療受付区分,予約フラグ,曜日,件数
リウマチ膠原病内科,終了,枠なし予約,2,25
リウマチ膠原病内科,終了,枠なし予約,3,14
リウマチ膠原病内科,終了,枠なし予約,4,19
一般消化器外科,6,枠あり予約,0,1
一般消化器外科,保留,枠あり予約,0,1
一般消化器外科,保留,枠あり予約,2,1
一般消化器外科,保留,枠あり予約,6,1
一般消化器外科,保留,枠なし予約,4,1
一般消化器外科,未来院,枠あり予約,0,20
一般消化器外科,未来院,枠あり予約,1,16
一般消化器外科,未来院,枠あり予約,2,14
一般消化器外科,未来院,枠あり予約,3,27
一般消化器外科,未来院,枠あり予約,4,12
一般消化器外科,未来院,枠なし予約,0,2
一般消化器外科,未来院,枠なし予約,1,1
一般消化器外科,未来院,枠なし予約,2,1
一般消化器外科,未来院,枠なし予約,3,4
一般消化器外科,病院到着,枠あり予約,0,2
一般消化器外科,病院到着,枠あり予約,1,2
一般消化器外科,病院到着,枠あり予約,2,1
一般消化器外科,病院到着,枠あり予約,4,1
一般消化器外科,病院到着,枠あり予約,5,2
一般消化器外科,病院到着,枠なし予約,0,2
一般消化器外科,病院到着,枠なし予約,1,3
一般消化器外科,病院到着,枠なし予約,2,1
一般消化器外科,病院到着,枠なし予約,3,2
一般消化器外科,病院到着,枠なし予約,4,1
一般消化器外科,病院到着,,0,1
一般消化器外科,病院到着,,1,1
一般消化器外科,終了,枠あり予約,0,187
一般消化器外科,終了,枠あり予約,1,197
一般消化器外科,終了,枠あり予約,2,212
一般消化器外科,終了,枠あり予約,3,316
一般消化器外科,終了,枠あり予約,4,62
一般消化器外科,終了,枠あり予約,5,2
一般消化器外科,終了,枠あり予約,6,4
一般消化器外科,終了,枠なし予約,0,24
一般消化器外科,終了,枠なし予約,1,21
一般消化器外科,終了,枠なし予約,2,31
一般消化器外科,終了,枠なし予約,3,15
一般消化器外科,終了,枠なし予約,4,19
一般消化器外科,終了,,0,1
一般消化器外科,終了,,2,1
中央処置室,未来院,枠あり予約,0,1
中央処置室,未来院,枠あり予約,3,1
中央処置室,病院到着,枠あり予約,0,36
中央処置室,病院到着,枠あり予約,1,35
中央処置室,病院到着,枠あり予約,2,23
中央処置室,病院到着,枠あり予約,3,35
中央処置室,病院到着,枠あり予約,4,25
中央処置室,病院到着,枠なし予約,0,1
中央処置室,病院到着,枠なし予約,1,3
中央処置室,病院到着,枠なし予約,2,1
中央処置室,病院到着,枠なし予約,3,1
中央処置室,病院到着,枠なし予約,4,1
中央処置室,終了,枠あり予約,0,1
乳腺外科,保留,枠あり予約,2,2
乳腺外科,未来院,枠あり予約,0,12
乳腺外科,未来院,枠あり予約,1,16
乳腺外科,未来院,枠あり予約,2,14
乳腺外科,未来院,枠あり予約,3,2
乳腺外科,未来院,枠あり予約,4,4
乳腺外科,未来院,枠なし予約,0,4
乳腺外科,未来院,枠なし予約,1,1
乳腺外科,未来院,枠なし予約,2,1
乳腺外科,未来院,枠なし予約,4,2
乳腺外科,病院到着,枠あり予約,0,1
乳腺外科,病院到着,枠あり予約,2,1
乳腺外科,病院到着,枠あり予約,6,2
乳腺外科,病院到着,枠なし予約,0,2
乳腺外科,病院到着,枠なし予約,4,1
乳腺外科,病院到着,枠なし予約,6,1
乳腺外科,終了,枠あり予約,0,291
乳腺外科,終了,枠あり予約,1,362
乳腺外科,終了,枠あり予約,2,329
乳腺外科,終了,枠あり予約,3,110
乳腺外科,終了,枠あり予約,4,276
乳腺外科,終了,枠なし予約,0,46
乳腺外科,終了,枠なし予約,1,12
乳腺外科,終了,枠なし予約,2,12
乳腺外科,終了,枠なし予約,3,3
乳腺外科,終了,枠なし予約,4,63
乳腺外科,終了,,0,1
乳腺外科,終了,,1,7
乳腺外科,終了,,2,3
乳腺外科,終了,,4,1
健診センター,未来院,枠あり予約,1,3
健診センター,未来院,枠あり予約,2,9
健診センター,未来院,枠あり予約,3,1
健診センター,未来院,枠なし予約,1,1
健診センター,病院到着,枠あり予約,2,11
健診センター,病院到着,枠あり予約,3,3
健診センター,病院到着,枠あり予約,4,8
健診センター,終了,枠あり予約,1,16
健診センター,終了,枠あり予約,2,2
健診センター,終了,枠あり予約,3,7
健診センター,終了,枠あり予約,4,7
健診センター,診察中,枠あり予約,3,1
入退院支援センター,終了,枠あり予約,0,119
入退院支援センター,終了,枠あり予約,1,118
入退院支援センター,終了,枠あり予約,2,125
入退院支援センター,終了,枠あり予約,3,111
入退院支援センター,終了,枠あり予約,4,121
入退院支援センター,終了,枠なし予約,0,11
入退院支援センター,終了,枠なし予約,1,9
入退院支援センター,終了,枠なし予約,2,10
入退院支援センター,終了,枠なし予約,3,9
入退院支援センター,終了,枠なし予約,4,18
内科,保留,枠あり予約,1,2
内科,保留,枠あり予約,2,1
内科,保留,枠あり予約,3,1
内科,保留,枠あり予約,4,2
内科,保留,枠あり予約,5,3
内科,保留,枠あり予約,6,1
内科,病院到着,枠あり予約,0,17
内科,病院到着,枠あり予約,1,8
内科,病院到着,枠あり予約,2,6
内科,病院到着,枠あり予約,3,6
内科,病院到着,枠あり予約,4,14
内科,病院到着,枠あり予約,5,10
内科,病院到着,枠あり予約,6,10
内科,終了,枠あり予約,0,53
内科,終了,枠あり予約,1,42
内科,終了,枠あり予約,2,26
内科,終了,枠あり予約,3,32
内科,終了,枠あり予約,4,22
内科,終了,枠あり予約,5,44
内科,終了,枠あり予約,6,58
内科,終了,枠なし予約,6,1
内科,診察中,枠あり予約,1,5
内科,診察中,枠あり予約,2,2
内科,診察中,枠あり予約,3,1
呼吸器内科,6,枠あり予約,1,2
呼吸器内科,保留,枠あり予約,1,1
呼吸器内科,保留,枠なし予約,1,1
呼吸器内科,未来院,枠あり予約,0,4
呼吸器内科,未来院,枠あり予約,1,15
呼吸器内科,未来院,枠あり予約,2,6
呼吸器内科,未来院,枠あり予約,3,11
呼吸器内科,未来院,枠あり予約,4,9
呼吸器内科,未来院,枠なし予約,1,1
呼吸器内科,未来院,枠なし予約,3,2
呼吸器内科,病院到着,枠あり予約,0,1
呼吸器内科,病院到着,枠あり予約,1,1
呼吸器内科,病院到着,枠あり予約,2,1
呼吸器内科,病院到着,枠あり予約,3,1
呼吸器内科,病院到着,枠あり予約,5,1
呼吸器内科,病院到着,枠あり予約,6,1
呼吸器内科,病院到着,枠なし予約,3,1
呼吸器内科,病院到着,枠なし予約,4,1
呼吸器内科,病院到着,枠なし予約,5,2
呼吸器内科,病院到着,枠なし予約,6,1
呼吸器内科,終了,枠あり予約,0,188
呼吸器内科,終了,枠あり予約,1,334
呼吸器内科,終了,枠あり予約,2,200
呼吸器内科,終了,枠あり予約,3,241
呼吸器内科,終了,枠あり予約,4,195
呼吸器内科,終了,枠あり予約,5,1
呼吸器内科,終了,枠なし予約,0,33
呼吸器内科,終了,枠なし予約,1,24
呼吸器内科,終了,枠なし予約,2,27
呼吸器内科,終了,枠なし予約,3,19
呼吸器内科,終了,枠なし予約,4,24
呼吸器内科,診察中,枠あり予約,0,1
呼吸器外科,未来院,枠あり予約,0,2
呼吸器外科,未来院,枠あり予約,2,2
呼吸器外科,未来院,枠あり予約,3,3
呼吸器外科,病院到着,枠あり予約,2,1
呼吸器外科,病院到着,枠なし予約,3,1
呼吸器外科,終了,枠あり予約,0,39
呼吸器外科,終了,枠あり予約,2,49
呼吸器外科,終了,枠あり予約,3,93
呼吸器外科,終了,枠あり予約,4,7
呼吸器外科,終了,枠なし予約,0,5
呼吸器外科,終了,枠なし予約,1,1
呼吸器外科,終了,枠なし予約,2,1
呼吸器外科,終了,枠なし予約,3,2
外来手術室,未来院,枠あり予約,0,7
外来手術室,未来院,枠あり予約,1,10
外来手術室,未来院,枠あり予約,2,7
外来手術室,未来院,枠あり予約,3,2
外来手術室,未来院,枠あり予約,4,9
外来手術室,未来院,枠なし予約,4,1
外来手術室,病院到着,枠あり予約,0,1
外来手術室,病院到着,枠あり予約,2,2
外来手術室,病院到着,枠あり予約,3,1
外来手術室,病院到着,枠あり予約,4,2
外来手術室,終了,枠あり予約,0,98
外来手術室,終了,枠あり予約,1,47
外来手術室,終了,枠あり予約,2,72
外来手術室,終了,枠あり予約,3,88
外来手術室,終了,枠あり予約,4,55
外来手術室,終了,枠なし予約,0,8
外来手術室,終了,枠なし予約,1,13
外来手術室,終了,枠なし予約,2,19
外来手術室,終了,枠なし予約,3,5
外来手術室,終了,枠なし予約,4,16
小児科,保留,枠あり予約,0,1
小児科,保留,枠あり予約,2,1
小児科,保留,枠なし予約,3,1
小児科,未来院,枠あり予約,0,6
小児科,未来院,枠あり予約,1,16
小児科,未来院,枠あり予約,2,2
小児科,未来院,枠あり予約,3,4
小児科,未来院,枠あり予約,4,8
小児科,未来院,枠なし予約,2,1
小児科,未来院,枠なし予約,3,1
小児科,病院到着,枠あり予約,0,5
小児科,病院到着,枠あり予約,1,2
小児科,病院到着,枠あり予約,3,1
小児科,病院到着,枠あり予約,4,2
小児科,病院到着,枠あり予約,5,3
小児科,病院到着,枠あり予約,6,3
小児科,終了,枠あり予約,0,104
小児科,終了,枠あり予約,1,113
小児科,終了,枠あり予約,2,83
小児科,終了,枠あり予約,3,89
小児科,終了,枠あり予約,4,67
小児科,終了,枠あり予約,5,7
小児科,終了,枠あり予約,6,10
小児科,終了,枠なし予約,0,9
小児科,終了,枠なし予約,1,6
小児科,終了,枠なし予約,2,4
小児科,終了,枠なし予約,3,7
小児科,診察中,枠あり予約,0,1
形成外科,7,枠あり予約,2,1
形成外科,未来院,枠あり予約,0,5
形成外科,未来院,枠あり予約,1,4
形成外科,未来院,枠あり予約,2,1
形成外科,未来院,枠あり予約,3,9
形成外科,未来院,枠あり予約,4,10
形成外科,未来院,枠なし予約,0,1
形成外科,未来院,枠なし予約,1,1
形成外科,未来院,枠なし予約,2,1
形成外科,未来院,枠なし予約,3,4
形成外科,未来院,枠なし予約,4,1
形成外科,病院到着,枠あり予約,1,1
形成外科,病院到着,枠あり予約,2,1
形成外科,病院到着,枠あり予約,4,1
形成外科,病院到着,枠あり予約,5,1
形成外科,病院到着,枠なし予約,2,2
形成外科,病院到着,枠なし予約,3,1
形成外科,病院到着,枠なし予約,4,2
形成外科,終了,枠あり予約,0,97
形成外科,終了,枠あり予約,1,98
形成外科,終了,枠あり予約,2,20
形成外科,終了,枠あり予約,3,116
形成外科,終了,枠あり予約,4,87
形成外科,終了,枠あり予約,5,5
形成外科,終了,枠なし予約,0,39
形成外科,終了,枠なし予約,1,30
形成外科,終了,枠なし予約,2,14
形成外科,終了,枠なし予約,3,25
形成外科,終了,枠なし予約,4,17
形成外科,終了,,1,1
形成外科,終了,,3,1
循環器内科,7,枠あり予約,4,1
循環器内科,7,枠なし予約,4,1
循環器内科,保留,枠あり予約,2,1
循環器内科,保留,枠あり予約,3,3
循環器内科,保留,枠あり予約,5,1
循環器内科,保留,枠あり予約,6,1
循環器内科,保留,枠なし予約,0,3
循環器内科,保留,枠なし予約,2,2
循環器内科,未来院,枠あり予約,0,14
循環器内科,未来院,枠あり予約,1,4
循環器内科,未来院,枠あり予約,2,15
循環器内科,未来院,枠あり予約,3,13
循環器内科,未来院,枠あり予約,4,12
循環器内科,未来院,枠なし予約,0,1
循環器内科,未来院,枠なし予約,2,2
循環器内科,未来院,枠なし予約,3,1
循環器内科,未来院,枠なし予約,4,3
循環器内科,病院到着,枠あり予約,0,4
循環器内科,病院到着,枠あり予約,1,1
循環器内科,病院到着,枠あり予約,2,3
循環器内科,病院到着,枠あり予約,3,2
循環器内科,病院到着,枠あり予約,4,3
循環器内科,病院到着,枠あり予約,5,1
循環器内科,病院到着,枠なし予約,0,1
循環器内科,病院到着,枠なし予約,1,1
循環器内科,病院到着,枠なし予約,2,2
循環器内科,病院到着,枠なし予約,3,1
循環器内科,終了,枠あり予約,0,275
循環器内科,終了,枠あり予約,1,181
循環器内科,終了,枠あり予約,2,309
循環器内科,終了,枠あり予約,3,254
循環器内科,終了,枠あり予約,4,272
循環器内科,終了,枠あり予約,5,2
循環器内科,終了,枠あり予約,6,4
循環器内科,終了,枠なし予約,0,39
循環器内科,終了,枠なし予約,1,32
循環器内科,終了,枠なし予約,2,31
循環器内科,終了,枠なし予約,3,39
循環器内科,終了,枠なし予約,4,37
循環器内科,診察中,枠あり予約,2,1
心臓血管外科,6,枠あり予約,1,1
心臓血管外科,保留,枠あり予約,1,1
心臓血管外科,保留,枠なし予約,4,1
心臓血管外科,未来院,枠あり予約,1,1
心臓血管外科,未来院,枠あり予約,4,5
心臓血管外科,未来院,枠なし予約,1,1
心臓血管外科,病院到着,枠なし予約,3,1
心臓血管外科,終了,枠あり予約,1,46
心臓血管外科,終了,枠あり予約,4,111
心臓血管外科,終了,枠あり予約,5,1
心臓血管外科,終了,枠なし予約,1,6
心臓血管外科,終了,枠なし予約,2,1
心臓血管外科,終了,枠なし予約,4,7
感染症,未来院,枠あり予約,3,1
感染症,未来院,枠あり予約,4,1
感染症,未来院,枠なし予約,1,1
感染症,未来院,枠なし予約,4,2
感染症,病院到着,枠なし予約,0,1
感染症,病院到着,枠なし予約,1,4
感染症,病院到着,枠なし予約,4,1
感染症,終了,枠あり予約,0,2
感染症,終了,枠あり予約,2,1
感染症,終了,枠なし予約,0,2
感染症,終了,枠なし予約,1,3
感染症,終了,枠なし予約,3,2
感染症,終了,枠なし予約,4,3
放射線治療科,7,枠なし予約,1,1
放射線治療科,保留,枠あり予約,0,1
放射線治療科,未来院,枠あり予約,0,6
放射線治療科,未来院,枠あり予約,1,8
放射線治療科,未来院,枠あり予約,2,4
放射線治療科,未来院,枠あり予約,3,10
放射線治療科,未来院,枠あり予約,4,5
放射線治療科,未来院,枠なし予約,1,1
放射線治療科,未来院,枠なし予約,2,1
放射線治療科,未来院,枠なし予約,4,1
放射線治療科,病院到着,枠あり予約,0,3
放射線治療科,病院到着,枠あり予約,1,5
放射線治療科,病院到着,枠あり予約,3,1
放射線治療科,病院到着,枠なし予約,1,1
放射線治療科,終了,枠あり予約,0,132
放射線治療科,終了,枠あり予約,1,142
放射線治療科,終了,枠あり予約,2,190
放射線治療科,終了,枠あり予約,3,70
放射線治療科,終了,枠あり予約,4,155
放射線治療科,終了,枠なし予約,0,38
放射線治療科,終了,枠なし予約,1,34
放射線治療科,終了,枠なし予約,2,34
放射線治療科,終了,枠なし予約,3,28
放射線治療科,終了,枠なし予約,4,35
放射線診断科,病院到着,枠なし予約,4,1
救急科,保留,枠あり予約,0,1
救急科,保留,枠あり予約,1,2
救急科,保留,枠あり予約,2,1
救急科,保留,枠あり予約,3,1
救急科,保留,枠あり予約,4,3
救急科,保留,枠あり予約,5,1
救急科,保留,枠あり予約,6,2
救急科,保留,枠なし予約,6,1
救急科,未来院,枠あり予約,2,1
救急科,未来院,枠あり予約,4,1
救急科,未来院,枠なし予約,1,1
救急科,未来院,枠なし予約,4,1
救急科,未来院,枠なし予約,6,1
救急科,病院到着,枠あり予約,0,15
救急科,病院到着,枠あり予約,1,15
救急科,病院到着,枠あり予約,2,10
救急科,病院到着,枠あり予約,3,14
救急科,病院到着,枠あり予約,4,16
救急科,病院到着,枠あり予約,5,8
救急科,病院到着,枠あり予約,6,14
救急科,病院到着,枠なし予約,0,5
救急科,病院到着,枠なし予約,4,1
救急科,病院到着,枠なし予約,5,3
救急科,終了,枠あり予約,0,39
救急科,終了,枠あり予約,1,47
救急科,終了,枠あり予約,2,32
救急科,終了,枠あり予約,3,30
救急科,終了,枠あり予約,4,26
救急科,終了,枠あり予約,5,33
救急科,終了,枠あり予約,6,23
救急科,診察中,枠あり予約,0,3
救急科,診察中,枠あり予約,2,2
整形外科,6,枠あり予約,3,1
整形外科,保留,枠あり予約,0,1
整形外科,保留,枠あり予約,1,1
整形外科,保留,枠なし予約,0,1
整形外科,未来院,枠あり予約,0,24
整形外科,未来院,枠あり予約,1,27
整形外科,未来院,枠あり予約,2,9
整形外科,未来院,枠あり予約,3,12
整形外科,未来院,枠あり予約,4,17
整形外科,未来院,枠なし予約,0,3
整形外科,未来院,枠なし予約,1,4
整形外科,未来院,枠なし予約,2,3
整形外科,未来院,枠なし予約,4,4
整形外科,病院到着,枠あり予約,0,3
整形外科,病院到着,枠あり予約,1,2
整形外科,病院到着,枠あり予約,4,1
整形外科,病院到着,枠あり予約,5,2
整形外科,病院到着,枠あり予約,6,2
整形外科,病院到着,枠なし予約,1,2
整形外科,病院到着,枠なし予約,3,1
整形外科,病院到着,枠なし予約,4,2
整形外科,終了,枠あり予約,0,292
整形外科,終了,枠あり予約,1,418
整形外科,終了,枠あり予約,2,230
整形外科,終了,枠あり予約,3,246
整形外科,終了,枠あり予約,4,357
整形外科,終了,枠あり予約,5,1
整形外科,終了,枠あり予約,6,6
整形外科,終了,枠なし予約,0,20
整形外科,終了,枠なし予約,1,39
整形外科,終了,枠なし予約,2,28
整形外科,終了,枠なし予約,3,20
整形外科,終了,枠なし予約,4,28
整形外科,終了,,0,1
整形外科,終了,,1,2
整形外科,終了,,2,1
歯科口腔外科,6,枠あり予約,0,1
歯科口腔外科,7,,0,1
歯科口腔外科,保留,枠なし予約,2,1
歯科口腔外科,保留,,3,1
歯科口腔外科,未来院,枠あり予約,0,5
歯科口腔外科,未来院,枠あり予約,1,6
歯科口腔外科,未来院,枠あり予約,2,7
歯科口腔外科,未来院,枠あり予約,3,4
歯科口腔外科,未来院,枠あり予約,4,4
歯科口腔外科,未来院,枠なし予約,4,1
歯科口腔外科,病院到着,枠あり予約,1,1
歯科口腔外科,病院到着,枠あり予約,5,1
歯科口腔外科,病院到着,枠なし予約,0,1
歯科口腔外科,終了,枠あり予約,0,174
歯科口腔外科,終了,枠あり予約,1,207
歯科口腔外科,終了,枠あり予約,2,133
歯科口腔外科,終了,枠あり予約,3,207
歯科口腔外科,終了,枠あり予約,4,125
歯科口腔外科,終了,枠なし予約,0,26
歯科口腔外科,終了,枠なし予約,1,36
歯科口腔外科,終了,枠なし予約,2,38
歯科口腔外科,終了,枠なし予約,3,36
歯科口腔外科,終了,枠なし予約,4,46
歯科口腔外科,終了,,0,8
歯科口腔外科,終了,,1,12
歯科口腔外科,終了,,2,5
歯科口腔外科,終了,,3,9
泌尿器科,未来院,枠あり予約,0,55
泌尿器科,未来院,枠あり予約,1,30
泌尿器科,未来院,枠あり予約,2,43
泌尿器科,未来院,枠あり予約,3,23
泌尿器科,未来院,枠あり予約,4,27
泌尿器科,未来院,枠なし予約,0,14
泌尿器科,未来院,枠なし予約,1,3
泌尿器科,未来院,枠なし予約,2,14
泌尿器科,未来院,枠なし予約,4,4
泌尿器科,病院到着,枠あり予約,1,1
泌尿器科,病院到着,枠あり予約,3,1
泌尿器科,病院到着,枠あり予約,6,5
泌尿器科,病院到着,枠なし予約,0,3
泌尿器科,病院到着,枠なし予約,1,4
泌尿器科,病院到着,枠なし予約,2,10
泌尿器科,病院到着,枠なし予約,3,1
泌尿器科,病院到着,枠なし予約,4,1
泌尿器科,病院到着,枠なし予約,6,4
泌尿器科,終了,枠あり予約,0,599
泌尿器科,終了,枠あり予約,1,561
泌尿器科,終了,枠あり予約,2,744
泌尿器科,終了,枠あり予約,3,108
泌尿器科,終了,枠あり予約,4,581
泌尿器科,終了,枠あり予約,5,2
泌尿器科,終了,枠なし予約,0,173
泌尿器科,終了,枠なし予約,1,205
泌尿器科,終了,枠なし予約,2,240
泌尿器科,終了,枠なし予約,3,37
泌尿器科,終了,枠なし予約,4,206
消化器内科,6,枠あり予約,2,1
消化器内科,保留,枠あり予約,0,1
消化器内科,保留,枠あり予約,1,1
消化器内科,保留,枠なし予約,2,1
消化器内科,未来院,枠あり予約,0,11
消化器内科,未来院,枠あり予約,1,10
消化器内科,未来院,枠あり予約,2,10
消化器内科,未来院,枠あり予約,3,17
消化器内科,未来院,枠あり予約,4,11
消化器内科,未来院,枠なし予約,2,1
消化器内科,未来院,枠なし予約,4,4
消化器内科,病院到着,枠あり予約,0,2
消化器内科,病院到着,枠あり予約,1,2
消化器内科,病院到着,枠あり予約,4,1
消化器内科,病院到着,枠あり予約,6,3
消化器内科,病院到着,枠なし予約,0,1
消化器内科,病院到着,枠なし予約,4,1
消化器内科,病院到着,枠なし予約,6,4
消化器内科,終了,枠あり予約,0,381
消化器内科,終了,枠あり予約,1,183
消化器内科,終了,枠あり予約,2,267
消化器内科,終了,枠あり予約,3,229
消化器内科,終了,枠あり予約,4,284
消化器内科,終了,枠なし予約,0,34
消化器内科,終了,枠なし予約,1,27
消化器内科,終了,枠なし予約,2,40
消化器内科,終了,枠なし予約,3,28
消化器内科,終了,枠なし予約,4,30
消化器内科,終了,,2,2
消化器内科,終了,,4,1
産婦人科,未来院,枠あり予約,0,39
産婦人科,未来院,枠あり予約,1,22
産婦人科,未来院,枠あり予約,2,44
産婦人科,未来院,枠あり予約,3,17
産婦人科,未来院,枠あり予約,4,7
産婦人科,未来院,枠なし予約,0,2
産婦人科,未来院,枠なし予約,2,33
産婦人科,未来院,枠なし予約,3,15
産婦人科,未来院,枠なし予約,4,11
産婦人科,病院到着,枠あり予約,0,7
産婦人科,病院到着,枠あり予約,1,7
産婦人科,病院到着,枠あり予約,2,10
産婦人科,病院到着,枠あり予約,3,1
産婦人科,病院到着,枠あり予約,4,4
産婦人科,病院到着,枠あり予約,5,5
産婦人科,病院到着,枠あり予約,6,8
産婦人科,病院到着,枠なし予約,2,1
産婦人科,病院到着,枠なし予約,4,1
産婦人科,終了,枠あり予約,0,419
産婦人科,終了,枠あり予約,1,165
産婦人科,終了,枠あり予約,2,413
産婦人科,終了,枠あり予約,3,395
産婦人科,終了,枠あり予約,4,177
産婦人科,終了,枠あり予約,5,1
産婦人科,終了,枠なし予約,0,31
産婦人科,終了,枠なし予約,1,19
産婦人科,終了,枠なし予約,2,33
産婦人科,終了,枠なし予約,3,19
産婦人科,終了,枠なし予約,4,15
産婦人科,終了,,4,1
産婦人科,診察中,枠あり予約,4,1
産婦人科,診察中,枠あり予約,6,1
皮膚・排泄ケア,未来院,枠あり予約,0,1
皮膚・排泄ケア,未来院,枠あり予約,1,2
皮膚・排泄ケア,未来院,枠あり予約,4,4
皮膚・排泄ケア,未来院,枠なし予約,0,16
皮膚・排泄ケア,未来院,枠なし予約,1,8
皮膚・排泄ケア,未来院,枠なし予約,2,7
皮膚・排泄ケア,未来院,枠なし予約,3,3
皮膚・排泄ケア,未来院,枠なし予約,4,16
皮膚・排泄ケア,病院到着,枠あり予約,0,2
皮膚・排泄ケア,病院到着,枠なし予約,0,5
皮膚・排泄ケア,病院到着,枠なし予約,1,1
皮膚・排泄ケア,病院到着,枠なし予約,2,3
皮膚・排泄ケア,病院到着,枠なし予約,3,2
皮膚・排泄ケア,病院到着,枠なし予約,4,4
皮膚科,6,枠あり予約,1,1
皮膚科,未来院,枠あり予約,0,5
皮膚科,未来院,枠あり予約,1,11
皮膚科,未来院,枠あり予約,2,6
皮膚科,未来院,枠あり予約,3,9
皮膚科,未来院,枠あり予約,4,20
皮膚科,未来院,枠なし予約,0,7
皮膚科,未来院,枠なし予約,2,1
皮膚科,未来院,枠なし予約,3,2
皮膚科,未来院,枠なし予約,4,4
皮膚科,未来院,枠なし予約,6,1
皮膚科,病院到着,枠あり予約,1,1
皮膚科,病院到着,枠あり予約,6,1
皮膚科,病院到着,枠なし予約,1,1
皮膚科,病院到着,枠なし予約,2,1
皮膚科,終了,枠あり予約,0,169
皮膚科,終了,枠あり予約,1,206
